Date,ADRO.JK,BBCA.JK,SMGR.JK,TLKM.JK
2023-06-05,880.5953979492188,8223.095703125,5423.41748046875,3162.505615234375
2023-06-06,930.9151000976562,8178.40576171875,5446.69384765625,3170.256591796875
2023-06-07,909.9485473632812,8133.71484375,5446.69384765625,3216.76416015625
2023-06-08,922.5284423828125,8156.0595703125,5469.97021484375,3232.2666015625
2023-06-09,918.3352661132812,8133.71484375,5516.52294921875,3216.76416015625
2023-06-12,926.7218017578125,8178.40576171875,5632.9052734375,3271.36669921875
2023-06-13,926.7218017578125,8178.40576171875,5586.3525390625,3255.211669921875
2023-06-14,943.4949951171875,8111.36865234375,5563.076171875,3230.979248046875
2023-06-15,964.4615478515625,8089.0234375,5656.181640625,3247.13427734375
2023-06-16,972.8482055664062,8089.0234375,5586.3525390625,3206.7470703125
2023-06-19,947.6883544921875,8044.33251953125,5586.3525390625,3198.669677734375
2023-06-20,951.8817138671875,8089.0234375,5609.62890625,3222.902099609375
2023-06-21,947.6883544921875,8156.0595703125,5609.62890625,3214.824462890625
2023-06-22,947.6883544921875,8089.0234375,5609.62890625,3182.514892578125
2023-06-23,935.1085205078125,8089.0234375,5702.73486328125,3190.59228515625
2023-06-26,926.7218017578125,8111.36865234375,5726.01171875,3222.902099609375
